Date,volume,direction_num,direction,sma_3,sma_7,sma_14,ema_3,ema_7,ema_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi_3,rsi_7,rsi_14,BBL_3_2.0,BBM_3_2.0,BBU_3_2.0,BBB_3_2.0,BBP_3_2.0,BBL_7_2.0,BBM_7_2.0,BBU_7_2.0,BBB_7_2.0,BBP_7_2.0,BBL_14_2.0,BBM_14_2.0,BBU_14_2.0,BBB_14_2.0,BBP_14_2.0,STOCHk_14_3_3,STOCHd_14_3_3,atr_3,atr_7,atr_14,cmf_3,cmf_7,cmf_14,ADX_3,DMP_3,DMN_3,ADX_7,DMP_7,DMN_7,ADX_14,DMP_14,DMN_14,pos_sma_3,pos_sma_7,pos_sma_14,pos_ema_3,pos_ema_7,pos_ema_14,pos_BBL_3_2.0,pos_BBM_3_2.0,pos_BBU_3_2.0,pos_BBL_7_2.0,pos_BBM_7_2.0,pos_BBU_7_2.0,pos_BBL_14_2.0,pos_BBM_14_2.0,pos_BBU_14_2.0
2014-02-06,122685200,90.1201171875,1,9143.583333333334,9264.90736607143,9438.265834263393,9156.16892481898,9251.000982598447,9349.776424553225,-57.08383260461778,-64.78972312567193,7.705890521054142,8.205823413636908,20.22797729539893,33.6749581812309,9082.129416979878,9143.583333333334,9205.03724968679,1.344197654532716,3.2289191819886107,9043.443673304302,9264.90736607143,9486.371058838557,4.780699558381743,4.084795817486874,8998.146552358618,9438.265834263393,9878.385116168169,9.32627433118119,8.925197451782639,5.778004005244896,11.442814517650554,132.27252855501993,141.5193725203856,130.4352107632398,-0.2325889000878259,0.07084738250702592,-0.10869802328697181,-57.08383260461778,-64.78972312567193,7.705890521054142,-57.08383260461778,-64.78972312567193,7.705890521054142,-57.08383260461778,-64.78972312567193,7.705890521054142,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1
2014-02-07,89003400,26.5400390625,1,9166.936848958334,9243.431640625,9403.5244140625,9206.37450147199,9252.395756480086,9337.350245029462,-58.731953149403125,-53.15027493636581,-5.5816782130373115,60.219106141984696,41.863203863407705,43.27533220845045,9039.809484779908,9166.936848958334,9294.06421313676,2.77360619524443,1.344197654532716,9054.438977960954,9243.431640625,9432.424303289046,4.08923157571526,4.780699558381743,8989.05707489325,9403.5244140625,9817.99175323175,8.81514889352412,9.32627433118119,13.238361208426616,10.056573365313524,140.89490184917994,143.89369765140194,132.4140991685441,0.3297438630193402,0.12373858147537395,-0.03184763531246447,-58.731953149403125,-53.15027493636581,-5.5816782130373115,-58.731953149403125,-53.15027493636581,-5.5816782130373115,-58.731953149403125,-53.15027493636581,-5.5816782130373115,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1
2014-02-10,59599900,-41.849609375,0,9224.940104166666,9238.458705357143,9373.954380580357,9254.147211673495,9264.776797828814,9332.626201942201,-55.73705204461294,-40.1242990652605,-15.61275297935244,68.79317378882234,47.25784335761414,45.9965524950922,9066.930655385053,9224.940104166666,9382.94955294828,3.4257013486785546,2.77360619524443,9057.904014688458,9238.458705357143,9419.013396025828,3.9087621956676823,4.08923157571526,8995.331153192894,9373.954380580357,9752.57760796782,8.078196500973835,8.81514889352412,21.263163488694364,13.42650956745529,127.27335904528663,137.6274941922731,130.10096875918381,0.4548550916255404,0.24319440288013264,-0.01965046913784363,-55.73705204461294,-40.1242990652605,-15.61275297935244,-55.73705204461294,-40.1242990652605,-15.61275297935244,-55.73705204461294,-40.1242990652605,-15.61275297935244,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1
2014-02-11,76248400,139.9697265625,1,9282.786783854166,9226.512974330357,9342.507254464286,9272.003781617997,9271.047686262234,9326.924088558242,-53.7174564798097,-30.483762800365806,-23.233693679443892,63.34596064736868,45.93516212624343,45.373066972908745,9244.439184958042,9282.786783854166,9321.13438275029,0.8262087622829547,3.4257013486785546,9074.455949728464,9226.512974330357,9378.56999893225,3.2960886745607905,3.9087621956676823,9018.198191765208,9342.507254464286,9666.816317163364,6.942655838861841,8.078196500973835,29.67892997658664,21.393484891235868,106.83230446769107,127.38788006659124,125.51877065584925,0.3741074907326969,0.13772676649233756,-0.015679475647554286,-53.7174564798097,-30.483762800365806,-23.233693679443892,-53.7174564798097,-30.483762800365806,-23.233693679443892,-53.7174564798097,-30.483762800365806,-23.233693679443892,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
2014-02-12,85292300,34.8798828125,1,9356.849934895834,9251.125697544643,9325.268624441964,9375.386656433999,9322.978147509177,9347.170147583809,-36.45330936445316,-10.575692548007417,-25.877616816445745,87.18636963764172,64.23110607598643,55.53974275602205,9184.148656843025,9356.849934895834,9529.551212948643,3.6914405864035476,0.8262087622829547,9020.02842660087,9251.125697544643,9482.222968488417,4.996089740843315,3.2960886745607905,9063.439774920182,9325.268624441964,9587.097473963746,5.61547039697101,6.942655838861841,41.7911703095574,30.91108792494613,134.19126287429404,136.17663715529247,130.04665701525286,0.37895564040939184,0.15724510491417001,0.038465233980095936,-36.45330936445316,-10.575692548007417,-25.877616816445745,-36.45330936445316,-10.575692548007417,-25.877616816445745,-36.45330936445316,-10.575692548007417,-25.877616816445745,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2014-02-13,93209100,74.109375,1,9436.2099609375,9301.62290736607,9318.76576450893,9457.693328217,9377.233610631883,9372.880794572635,-17.62736401066104,6.600202244627766,-24.227566255288806,90.2648710080971,68.28908677449404,58.251860190236705,9223.287761067862,9436.2099609375,9649.132160807138,4.512875418225295,3.6914405864035476,9004.12377064373,9301.62290736607,9599.122044088412,6.39671463109406,4.996089740843315,9084.573171253885,9318.76576450893,9552.958357763973,5.026257750720171,5.61547039697101,57.50288002439919,42.99099343684774,128.15420129119602,133.30570015096495,129.04904423737767,0.08461045737798177,0.27921171778816745,0.060871661824052986,-17.62736401066104,6.600202244627766,-24.227566255288806,-17.62736401066104,6.600202244627766,-24.227566255288806,-17.62736401066104,6.600202244627766,-24.227566255288806,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2014-02-14,91504800,46.880859375,1,9538.513020833334,9368.602818080357,9333.39076450893,9527.2314297335,9432.117590786413,9402.732626129617,1.8518134917194402,20.863503797606597,-19.011690305887157,92.7029739536857,71.75516259698148,60.64864278569417,9442.143477507912,9538.513020833334,9634.882564158755,2.020640808791436,4.512875418225295,9047.518682041076,9368.602818080357,9689.686954119637,6.854472161411818,6.39671463109406,9060.372131547314,9333.39076450893,9606.409397470545,5.8503632784731066,5.026257750720171,80.09825661824499,59.79743565073386,125.69589981913067,131.51621396868424,128.45834799720782,0.5811560599422592,0.39527621272226493,0.2029513201177443,1.8518134917194402,20.863503797606597,-19.011690305887157,1.8518134917194402,20.863503797606597,-19.011690305887157,1.8518134917194402,20.863503797606597,-19.011690305887157,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2014-02-17,45850100,-5.0400390625,0,9599.723307291666,9446.6142578125,9355.760811941964,9594.81591017925,9489.68829074606,9437.354994729001,22.32768420877983,33.071499611733586,-10.74381540295376,94.91249882007318,75.38413731561585,63.2737416505113,9499.696544193434,9599.723307291666,9699.750070389899,2.0839509618418934,2.020640808791436,9143.783473251864,9446.6142578125,9749.445042373136,6.411414212455856,6.854472161411818,9034.21187297312,9355.760811941964,9677.309750910808,6.87381700819906,5.8503632784731066,91.94064682982372,76.51392782415597,111.85065196275377,124.75106286601506,125.29419144383584,0.4829713516690754,0.49898496051962665,0.2619373707554164,22.32768420877983,33.071499611733586,-10.74381540295376,22.32768420877983,33.071499611733586,-10.74381540295376,22.32768420877983,33.071499611733586,-10.74381540295376,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2014-02-18,58827300,-15.01953125,0,9638.643229166666,9503.782784598214,9373.607212611607,9625.787837902124,9531.456159465795,9466.608964181802,37.6656221300218,38.72755002638045,-1.0619278963586476,91.34670459282547,74.42532951992163,62.885466092047274,9579.246055372852,9638.643229166666,9698.04040296048,1.2324799742369752,2.0839509618418934,9215.28241672902,9503.782784598214,9792.283152467407,6.071274447407112,6.411414212455856,9016.874732216464,9373.607212611607,9730.33969300675,7.6114236985561305,6.87381700819906,97.53695906315943,89.85862083707605,86.79398932933584,112.16957732265577,118.96465377374041,0.5556567567094618,0.3659804025687499,0.2222113684083061,37.6656221300218,38.72755002638045,-1.0619278963586476,37.6656221300218,38.72755002638045,-1.0619278963586476,37.6656221300218,38.72755002638045,-1.0619278963586476,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2014-02-19,72892900,18.599609375,1,9659.646809895834,9554.905691964286,9396.682198660714,9642.784055669812,9563.537187958722,9492.365138749228,49.49423939090957,40.44493382981457,9.049305561094997,91.60018624056309,74.62694499950376,63.0163432347015,9655.037392872624,9659.646809895834,9664.256226919044,0.09543655402571966,1.2324799742369752,9303.113772735513,9554.905691964286,9806.69761119306,5.270421861736042,6.071274447407112,9011.794840088904,9396.682198660714,9781.569557232524,8.191984158550499,7.6114236985561305,96.1030325991933,95.19354616405882,83.38577153205723,107.0838285533478,115.93641678543752,0.26394371141373024,0.30894756673126084,0.2697821366058333,49.49423939090957,40.44493382981457,9.049305561094997,49.49423939090957,40.44493382981457,9.049305561094997,49.49423939090957,40.44493382981457,9.049305561094997,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1
2014-02-20,88676900,94.26953125,1,9658.86328125,9607.78989955357,9417.151436941964,9651.416930178657,9587.665342140917,9514.723094207666,58.21913871905963,39.3358665263717,18.883272192687922,91.63299241391728,74.64775184562812,63.02887165586652,9655.880331809385,9658.86328125,9661.846230690615,0.061766055771914075,0.09543655402571966,9472.190437658675,9607.78989955357,9743.389361448466,2.82269831693959,5.270421861736042,9009.56540908268,9417.151436941964,9824.737464801248,8.656248773071448,8.191984158550499,95.02378737494656,96.22125967909976,88.73732425053815,105.99191442965525,114.75813199272768,0.0764160412029283,0.42041315472832036,0.25736441139284494,58.21913871905963,39.3358665263717,18.883272192687922,58.21913871905963,39.3358665263717,18.883272192687922,58.21913871905963,39.3358665263717,18.883272192687922,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1
2014-02-21,78587700,-8.1298828125,0,9646.2265625,9627.801339285714,9439.46351841518,9635.133269776828,9595.461408949439,9528.60662956331,61.10479482052506,33.77721810226971,27.32757671825535,48.34229453650125,65.12393437042914,59.699719693217574,9607.509078643054,9646.2265625,9684.944046356946,0.8027487972853897,0.061766055771914075,9542.109258241684,9627.801339285714,9713.493420329743,1.7800965770734771,2.82269831693959,9024.422460474325,9439.46351841518,9854.504576356034,8.793742507318614,8.656248773071448,92.30150024625125,94.47610674013038,111.11492189619212,113.11737196649021,117.69470236378284,0.5443432204540972,0.4338459741872908,0.2808990348293447,61.10479482052506,33.77721810226971,27.32757671825535,61.10479482052506,33.77721810226971,27.32757671825535,61.10479482052506,33.77721810226971,27.32757671825535,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2014-02-24,67953500,89.30078125,1,9645.283203125,9644.508510044643,9473.065708705357,9646.041732544665,9610.833605540203,9545.719104996535,65.70864853810599,30.704857455880514,35.003791082225476,68.79328684928964,69.34374191129567,61.71369704189087,9607.814885718628,9645.283203125,9682.751520531372,0.7769251895938654,0.8027487972853897,9596.47782899995,9644.508510044643,9692.539191089336,0.996021331614138,1.7800965770734771,9069.361760421118,9473.065708705357,9876.769656989596,8.523195356140134,8.793742507318614,91.90260803219508,93.07596521779764,96.78332032662809,106.68919271234874,114.15366056547693,0.6930000925361395,0.5768041597981035,0.4136068652571746,65.70864853810599,30.704857455880514,35.003791082225476,65.70864853810599,30.704857455880514,35.003791082225476,65.70864853810599,30.704857455880514,35.003791082225476,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1
2014-02-25,90676100,22.7900390625,1,9661.580078125,9660.532924107143,9514.56787109375,9677.491081116083,9635.360311577027,9567.481948288663,72.7142090528705,30.168334376516015,42.54587467635449,82.76184241994001,74.29503930087445,64.33301217670767,9587.730395890743,9661.580078125,9735.429760359257,1.5287288753412391,0.7769251895938654,9612.05821604487,9660.532924107143,9709.007632169416,1.003561779522697,0.996021331614138,9143.15759030756,9514.56787109375,9885.97815187994,7.807191788805717,8.523195356140134,93.81369530900254,92.67260119581628,99.85229167608539,106.58934152129892,113.57055869472858,0.909752434057541,0.5674550592880462,0.47239276074761005,72.7142090528705,30.168334376516015,42.54587467635449,72.7142090528705,30.168334376516015,42.54587467635449,72.7142090528705,30.168334376516015,42.54587467635449,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2014-02-26,87277200,-46.76953125,0,9688.413411458334,9665.81138392857,9556.212820870536,9688.42034524554,9651.357636026522,9585.064303100175,76.60916442779671,27.25063180115378,49.35853262664293,73.64074895730151,71.79929095085772,63.47036348351072,9643.233875198472,9688.413411458334,9733.592947718196,0.932650875662039,1.5287288753412391,9610.157566344722,9665.81138392857,9721.46520151242,1.1515601820326173,1.003561779522697,9247.26412635616,9556.212820870536,9865.161515384912,6.465923275372014,7.807191788805717,97.25906552455844,94.32512295525203,93.97835070072358,103.1095025539705,111.33198084153368,0.8026621506303553,0.5812752786858705,0.5359430095912018,76.60916442779671,27.25063180115378,49.35853262664293,76.60916442779671,27.25063180115378,49.35853262664293,76.60916442779671,27.25063180115378,49.35853262664293,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2014-02-27,86422200,-72.2197265625,0,9690.0068359375,9666.521484375,9585.152134486607,9675.07540699777,9653.950844207391,9595.286458520153,75.78677164401779,21.142591213899884,54.644180430117906,44.67334390062607,62.23265570200908,60.067997440283754,9649.258480893131,9690.0068359375,9730.755190981869,0.8410387264794151,0.932650875662039,9611.222037998688,9666.521484375,9721.820930751312,1.1441436604821669,1.1515601820326173,9321.278812757995,9585.152134486607,9849.025456215219,5.505876547941617,6.465923275372014,95.38678534309918,95.48651539222006,98.69910880048239,103.82823433197471,111.10402685285271,0.5091432384597346,0.5552173876664714,0.4609635285657322,75.78677164401779,21.142591213899884,54.644180430117906,75.78677164401779,21.142591213899884,54.644180430117906,75.78677164401779,21.142591213899884,54.644180430117906,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1
2014-02-28,83200800,99.1796875,1,9649.803385416666,9656.31431361607,9605.61000279018,9631.702742561385,9637.545652686793,9594.358941134133,68.42347808385966,11.023438122993404,57.40003996086626,20.766161818452975,47.74998668151861,53.987017512549315,9557.600340385641,9649.803385416666,9742.006430447691,1.910982873917771,0.8410387264794151,9578.154411259042,9656.31431361607,9734.4742159731,1.6188350921182832,1.1441436604821669,9393.388941139929,9605.61000279018,9817.83106444043,4.418689944492979,5.505876547941617,85.37271453382073,92.6728551338261,124.14608555448827,114.00134929347833,115.67088486782751,0.22785797146951553,0.5146369999283594,0.4176755659028267,68.42347808385966,11.023438122993404,57.40003996086626,68.42347808385966,11.023438122993404,57.40003996086626,68.42347808385966,11.023438122993404,57.40003996086626,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
2014-03-03,118040200,-194.1904296875,0,9647.380208333334,9660.890066964286,9634.33998325893,9661.891410343193,9651.179259046345,9607.388426066249,70.15111443320893,10.200859577874134,59.9502548553348,62.88200181563793,62.240723271976826,60.130879964464384,9560.271646097935,9647.380208333334,9734.488770568732,1.8058490565170175,1.910982873917771,9578.742563827747,9660.890066964286,9743.037570100825,1.7006197683057152,1.6188350921182832,9510.294262059519,9634.33998325893,9758.38570445834,2.575074606355148,4.418689944492979,83.54748636928893,88.10232874873628,124.77740339049217,115.72116211762429,116.41153873887555,0.3049777927806316,0.6133056600160004,0.5219988327330597,70.15111443320893,10.200859577874134,59.9502548553348,70.15111443320893,10.200859577874134,59.9502548553348,70.15111443320893,10.200859577874134,59.9502548553348,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
2014-03-04,95630200,135.380859375,1,9546.433268229166,9623.7529296875,9625.777134486607,9510.390529390346,9578.106856394134,9574.25525571575,44.125939239725994,-12.659452492487048,56.78539173221304,17.66083750908795,30.523699464369642,41.13493173774286,9268.006868051689,9546.433268229166,9824.859668406643,5.833097919493958,1.8058490565170175,9394.977237377983,9623.7529296875,9852.528621997017,4.754396626367785,1.7006197683057152,9452.985020393075,9625.777134486607,9798.56924858014,3.590195610793106,2.575074606355148,54.177596397830946,74.36593243364688,194.30147205199478,146.81094029724937,131.90711521288443,-0.11004306018769411,0.2465153745338424,0.3339898607942071,44.125939239725994,-12.659452492487048,56.78539173221304,44.125939239725994,-12.659452492487048,56.78539173221304,44.125939239725994,-12.659452492487048,56.78539173221304,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
2014-03-05,73341700,-20.3701171875,0,9546.706705729166,9614.06724330357,9629.287876674107,9549.770460007672,9580.86773995185,9576.24127370365,41.6013633026414,-12.147222743657316,53.74858604629872,52.827117816005234,50.7560007858621,52.34031364076234,9268.11469627454,9546.706705729166,9825.298715183792,5.8364003010050975,5.833097919493958,9385.99376509976,9614.06724330357,9842.140721507381,4.744578385649828,4.754396626367785,9461.690443485048,9629.287876674107,9796.885309863166,3.4809933057468494,3.590195610793106,52.07975982408582,63.268280863735235,206.60788240966318,158.8694778440709,139.0009429208927,0.20175872527002486,0.2989349336151219,0.4259212915598764,41.6013633026414,-12.147222743657316,53.74858604629872,41.6013633026414,-12.147222743657316,53.74858604629872,41.6013633026414,-12.147222743657316,53.74858604629872,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1
2014-03-06,103682600,-34.4794921875,0,9496.6865234375,9590.221400669643,9625.377162388393,9545.894995628836,9571.155687776387,9571.67837470983,35.389602908313464,-14.687186510388209,50.07678941870167,46.703025589148396,47.455872589762826,50.23253849833269,9298.04907449308,9496.6865234375,9695.32397238192,4.1833001111322385,5.8364003010050975,9372.125449444984,9590.221400669643,9808.317351894302,4.548298566067106,4.744578385649828,9452.456570904274,9625.377162388393,9798.297753872512,3.59301435292975,3.4809933057468494,38.116810930990574,48.12472238430244,159.26202577310877,145.39816850920363,133.68446931940036,-0.27665876155103303,0.1009102167642484,0.30749480956109565,35.389602908313464,-14.687186510388209,50.07678941870167,35.389602908313464,-14.687186510388209,50.07678941870167,35.389602908313464,-14.687186510388209,50.07678941870167,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1
2014-03-07,103246700,-187.7001953125,0,9558.013346354166,9567.8671875,9616.839285714286,9544.382556408167,9564.084295129165,9567.837273706855,30.18739175781957,-15.911518128705687,46.098909886525256,46.86976208308301,47.52770709200881,50.27146014343388,9513.973439646674,9558.013346354166,9602.053253061658,0.9215284622780102,4.1833001111322385,9367.759460679588,9567.8671875,9767.974914320412,4.1829118840998065,4.548298566067106,9440.308012319336,9616.839285714286,9793.370559109237,3.6712950721176294,3.59301435292975,55.061213403270955,48.41926138611578,133.5480562445725,136.3584468918174,130.0013013099789,0.10848750841014436,-0.015317378400659023,0.2456276465074742,30.18739175781957,-15.911518128705687,46.098909886525256,30.18739175781957,-15.911518128705687,46.098909886525256,30.18739175781957,-15.911518128705687,46.098909886525256,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
2014-03-10,84875400,-40.009765625,0,9478.546549479166,9523.44140625,9594.9814453125,9447.566278204084,9510.750721346874,9538.892303879275,10.441748126289895,-28.52572940818829,38.967477534478185,22.75317034495635,34.94028533486359,42.23666752296464,9297.813601601589,9478.546549479166,9659.279497356743,3.8135160688219307,0.9215284622780102,9290.952467838686,9523.44140625,9755.930344661314,4.882456425021677,4.1829118840998065,9373.56221312435,9594.9814453125,9816.40067750065,4.615313400034152,3.6712950721176294,34.19017702625915,42.45606712017355,154.50534478804835,144.93865760370065,134.7454884931947,-0.5854310428239486,-0.15249643937643392,0.166611016384911,10.441748126289895,-28.52572940818829,38.967477534478185,10.441748126289895,-28.52572940818829,38.967477534478185,10.441748126289895,-28.52572940818829,38.967477534478185,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
2014-03-11,72300800,12.4697265625,1,9386.373372395834,9477.322823660714,9566.818568638393,9356.53313910204,9449.438041010155,9502.439996695372,-11.948049569367868,-40.73242168307684,28.784372113708976,16.948602611746683,30.727362201538877,39.23968049519709,9154.365820950969,9386.373372395834,9618.3809238407,4.943497179159119,3.8135160688219307,9192.44269844858,9477.322823660714,9762.202948872848,6.0118269792586,4.882456425021677,9291.735342114,9566.818568638393,9841.901795162787,5.750777534888382,4.615313400034152,20.574790043029513,36.60872682418654,158.64028194203223,148.07744312460053,137.04296476153792,-0.48862765230718447,-0.20964315394237795,0.12623309815667924,-11.948049569367868,-40.73242168307684,28.784372113708976,-11.948049569367868,-40.73242168307684,28.784372113708976,-11.948049569367868,-40.73242168307684,28.784372113708976,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
2014-03-12,107430600,-68.439453125,0,9308.013346354166,9422.424246651786,9541.657156808036,9332.16158908227,9414.02604052324,9476.486669010988,-25.9801893821259,-43.8116491966679,17.831459814542,30.198888816859807,35.24606464188185,41.458822301830445,9238.406296431342,9308.013346354166,9377.62039627699,1.4956370888765145,4.943497179159119,9179.174920765907,9422.424246651786,9665.673572537666,5.16320045708655,6.0118269792586,9241.948680342944,9541.657156808036,9841.365633273128,6.282105331174003,5.750777534888382,9.674755743222471,21.479907604170375,144.46363848218814,143.51071575858617,135.5477781044638,-0.5586388450150629,-0.3589991426525914,0.10023441216198221,-25.9801893821259,-43.8116491966679,17.831459814542,-25.9801893821259,-43.8116491966679,17.831459814542,-25.9801893821259,-43.8116491966679,17.831459814542,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
2014-03-13,113773100,-182.330078125,0,9253.993489583334,9398.110072544643,9510.93150111607,9260.426009384886,9357.692137814305,9438.11383710119,-46.178784121384524,-51.20819514874122,5.029411027356696,18.04025971796083,29.025252750311026,37.324400506867505,9155.396950431148,9253.993489583334,9352.59002873552,2.130897093523355,1.4956370888765145,9105.335650323868,9398.110072544643,9690.884494765418,6.23049570521795,5.16320045708655,9164.604648520495,9510.93150111607,9857.258353711646,7.2827115315662905,6.282105331174003,11.985312067553167,14.078285951268379,151.3924256547921,146.61632779307385,137.66936538271636,-0.2803765860596459,-0.22439285800917805,0.0057324663647554015,-46.178784121384524,-51.20819514874122,5.029411027356696,-46.178784121384524,-51.20819514874122,5.029411027356696,-46.178784121384524,-51.20819514874122,5.029411027356696,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
2014-03-14,141175500,117.23046875,1,9171.423502604166,9316.48716517857,9465.27720424107,9139.108024223693,9272.716613126355,9382.070664029365,-75.11071960375193,-64.1121045048869,-10.99861509886503,9.66478097168765,22.4051609512188,32.34057370084147,8933.383673566108,9171.423502604166,9409.463331642224,5.1909025675342155,2.130897093523355,8968.829418270485,9316.48716517857,9664.144912086656,7.4632796835162525,6.23049570521795,9046.952434332045,9465.27720424107,9883.601974150097,8.839144609976957,7.2827115315662905,8.740848468587062,10.133638759787562,170.7984009573614,155.615474045849,142.80800725270092,-0.5208781001282822,-0.5337636050445655,-0.12693544993844888,-75.11071960375193,-64.1121045048869,-10.99861509886503,-75.11071960375193,-64.1121045048869,-10.99861509886503,-75.11071960375193,-64.1121045048869,-10.99861509886503,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2014-03-17,86964500,133.3994140625,1,9087.630208333334,9247.11439732143,9418.667898995536,9097.759090236847,9218.639998907267,9338.649262992116,-93.84142073761359,-66.27424451099884,-27.56717622661474,21.948011877805307,26.806433207813086,34.47001363145267,8941.272157713098,9087.630208333334,9233.98825895357,3.2210388685496056,5.1909025675342155,8913.645635271514,9247.11439732143,9580.583159371345,7.212385350104671,7.4632796835162525,8974.701632992812,9418.667898995536,9862.63416499826,9.427368514608558,8.839144609976957,8.591418197097452,9.772526244412555,174.1891683465743,159.23764962858488,145.53391410072228,-0.16271562520990407,-0.29362078254492713,-0.10967416307091749,-93.84142073761359,-66.27424451099884,-27.56717622661474,-93.84142073761359,-66.27424451099884,-27.56717622661474,-93.84142073761359,-66.27424451099884,-27.56717622661474,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
2014-03-18,99301200,70.5,1,9085.029947916666,9195.402901785714,9381.635044642857,9139.324369337173,9209.202411289825,9317.614647718166,-97.51706560260573,-55.959911500792785,-41.55715410181294,52.907025539860136,39.673621654176344,40.923852962705936,8945.844795443647,9085.029947916666,9224.215100389685,3.0640548962623146,3.2210388685496056,8965.125805538752,9195.402901785714,9425.679998032676,5.008526514966369,7.212385350104671,8951.210874983206,9381.635044642857,9812.059214302508,9.17588816046375,9.427368514608558,16.97923890227234,11.437168522652279,166.23255754354952,157.96360481557275,145.8757299462064,0.10600646708575925,-0.19310577347288027,-0.10828322772662514,-97.51706560260573,-55.959911500792785,-41.55715410181294,-97.51706560260573,-55.959911500792785,-41.55715410181294,-97.51706560260573,-55.959911500792785,-41.55715410181294,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1
2014-03-19,89476800,14.33984375,1,9159.949869791666,9179.945731026786,9351.693568638393,9190.937087012337,9217.539259639245,9307.606001980745,-94.36677984893686,-42.247700597699136,-52.11907925123772,63.62674434312426,45.23715104156265,43.872644997314275,9005.109324477799,9159.949869791666,9314.790415105534,3.3808164349132896,3.0640548962623146,8981.069118191568,9179.945731026786,9378.822343862004,4.332849423347812,5.008526514966369,8945.749255086359,9351.693568638393,9757.637882190427,8.681728300281328,9.17588816046375,31.051662770730672,18.874106623366817,180.61499929986635,165.30878738656233,150.4117408652274,0.5498805552137225,-0.010528144016506704,-0.07932185238389707,-94.36677984893686,-42.247700597699136,-52.11907925123772,-94.36677984893686,-42.247700597699136,-52.11907925123772,-94.36677984893686,-42.247700597699136,-52.11907925123772,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1
2014-03-20,96945700,80.419921875,1,9233.496419270834,9181.595703125,9329.459263392857,9233.99344584992,9232.416895901308,9303.531842341647,-88.07106559920794,-28.761589078376176,-59.309476520831765,69.46102662379018,48.3467342429901,45.51148337122037,9153.944897129388,9233.496419270834,9313.04794141228,1.7231072289239777,3.3808164349132896,8979.73797556294,9181.595703125,9383.45343068706,4.397007537444845,4.332849423347812,8944.224083562392,9329.459263392857,9714.694443223321,8.258467483577723,8.681728300281328,40.71197329904589,29.580958324016294,155.1899474499109,156.59893829562483,147.12089107128259,0.3755075828779887,0.04619256716111815,-0.0772137294628336,-88.07106559920794,-28.761589078376176,-59.309476520831765,-88.07106559920794,-28.761589078376176,-59.309476520831765,-88.07106559920794,-28.761589078376176,-59.309476520831765,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1
2014-03-21,198583500,42.2802734375,1,9271.906575520834,9179.92857142857,9301.17640904018,9265.05678151871,9248.342701222857,9302.543612321093,-80.6135885876065,-17.04328965341979,-63.57029893418671,73.04579983588553,50.171387904342616,46.44239002447876,9227.565948550911,9271.906575520834,9316.247202490757,0.9564511162566763,1.7231072289239777,8982.115059675843,9179.92857142857,9377.742083181298,4.309696098690748,4.397007537444845,8972.6123171344,9301.17640904018,9629.740500945958,7.065000758106993,8.258467483577723,48.273559859023074,40.0123986429332,150.21680090410726,154.26630536946413,146.63157798136956,0.46206693730434323,0.19106519316122822,-0.06731054325251776,-80.6135885876065,-17.04328965341979,-63.57029893418671,-80.6135885876065,-17.04328965341979,-63.57029893418671,-80.6135885876065,-17.04328965341979,-63.57029893418671,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1
